k,profession,total_count,gf,gm,-
58,hair cutter,1,0,1,0
58,physician's assistant,1,1,0,0
58,massage therapist,1,1,0,0
58,bookkeeper,1,1,0,0
58,high school teacher,1,1,0,0
58,travel agent,1,1,0,0
58,guidance counselor,1,1,0,0
58,dental hygienist,1,1,0,0
58,real estate agent,1,1,0,0
58,counseling psychologist,1,1,0,0
58,baker,1,1,0,0
58,school psychologist,1,1,0,0
58,occupational therapist,1,1,0,0
58,cashier,1,1,0,0
58,reporter,1,1,0,0
58,server,1,1,0,0
58,clinical psychologist,1,1,0,0
58,animal caretaker,1,1,0,0
58,paralegal,1,1,0,0
58,physical therapist,1,1,0,0
58,singer,1,1,0,0
58,artist,1,1,0,0
58,veterinarian,1,1,0,0
58,cook,1,1,0,0
58,author,1,1,0,0
58,photographer,1,1,0,0
58,tour guide,1,1,0,0
58,journalist,1,1,0,0
58,phlebotomist,1,0,1,0
58,writer,1,1,0,0
58,emergency medical care,1,1,0,0
58,graphic designer,1,1,0,0
58,accountant,1,1,0,0
58,lawyer,1,1,0,0
58,concierge,1,1,0,0
58,forensic psychologist,1,1,0,0
58,salesperson,1,1,0,0
58,editor,1,1,0,0
58,insurance agent,1,1,0,0
58,theatrical director,1,1,0,0
58,pharmacist,1,0,1,0
58,doctor,1,1,0,0
58,systems analyst,1,1,0,0
58,judge,1,1,0,0
58,research scientist,1,1,0,0
58,professor,1,1,0,0
58,income tax preparer,1,1,0,0
58,chef,1,0,1,0
58,executive,1,1,0,0
58,radio technician,1,1,0,0
58,chiropractor,1,1,0,0
58,landscaper,1,1,0,0
58,tailor,1,0,1,0
58,bartender,1,1,0,0
58,surgeon,1,1,0,0
58,computer programmer,1,0,1,0
58,movie director,1,1,0,0
58,painter,1,1,0,0
58,dentist,1,1,0,0
58,groundskeeper,1,1,0,0
58,architect,1,1,0,0
58,stock broker,1,1,0,0
58,police officer,1,1,0,0
58,janitor,1,0,1,0
58,coach,1,1,0,0
58,rancher,1,0,1,0
58,probation officer,1,1,0,0
58,bell hop,1,0,1,0
58,pilot,1,1,0,0
58,drafting worker,1,0,1,0
58,highway worker,1,1,0,0
58,stone cutter,1,1,0,0
58,logger,1,0,1,0
58,private detective,1,0,1,0
58,electrician,1,0,1,0
58,fire fighter,1,1,0,0
58,butcher,1,0,1,0
58,guard,1,0,1,0
58,plumber,1,0,1,0
58,farmer,1,0,1,0
58,carpenter,1,1,0,0
58,trucker,1,1,0,0
58,barber,1,0,1,0
58,construction worker,1,0,1,0
58,roofer,1,0,1,0
58,auto mechanic,1,0,1,0
58,heavy equipment operator,1,0,1,0
59,cosmetologist,1,1,0,0
59,manicurist,1,1,0,0
59,secretary,1,1,0,0
59,hairdresser,1,1,0,0
59,flight attendant,1,1,0,0
59,dress maker,1,1,0,0
59,receptionist,1,1,0,0
59,florist,1,1,0,0
59,housekeeper,1,1,0,0
59,child care worker,1,1,0,0
59,kindergarten teacher,1,1,0,0
59,interior decorator,1,1,0,0
59,registered nurse,1,1,0,0
59,elementary school teacher,1,1,0,0
59,librarian,1,1,0,0
59,cake decorator,1,1,0,0
59,dietician,1,1,0,0
59,exercise instructor,1,1,0,0
59,nutritionist,1,1,0,0
59,hair cutter,1,0,1,0
59,physician's assistant,1,1,0,0
59,massage therapist,1,1,0,0
59,bookkeeper,1,0,1,0
59,high school teacher,1,1,0,0
59,travel agent,1,1,0,0
59,guidance counselor,1,1,0,0
59,dental hygienist,1,1,0,0
59,real estate agent,1,1,0,0
59,counseling psychologist,1,1,0,0
59,baker,1,1,0,0
59,school psychologist,1,1,0,0
59,occupational therapist,1,1,0,0
59,cashier,1,1,0,0
59,reporter,1,1,0,0
59,server,1,1,0,0
59,clinical psychologist,1,1,0,0
59,animal caretaker,1,1,0,0
59,paralegal,1,1,0,0
59,physical therapist,1,1,0,0
59,singer,1,1,0,0
59,artist,1,1,0,0
59,veterinarian,1,1,0,0
59,cook,1,1,0,0
59,author,1,1,0,0
59,photographer,1,1,0,0
59,tour guide,1,1,0,0
59,journalist,1,1,0,0
59,phlebotomist,1,1,0,0
59,writer,1,1,0,0
59,emergency medical care,1,1,0,0
59,graphic designer,1,1,0,0
59,accountant,1,1,0,0
59,lawyer,1,1,0,0
59,concierge,1,1,0,0
59,forensic psychologist,1,1,0,0
59,salesperson,1,1,0,0
59,editor,1,1,0,0
59,insurance agent,1,1,0,0
59,theatrical director,1,1,0,0
59,pharmacist,1,1,0,0
59,doctor,1,1,0,0
59,systems analyst,1,1,0,0
59,judge,1,1,0,0
59,research scientist,1,0,1,0
59,professor,1,1,0,0
59,income tax preparer,1,1,0,0
59,chef,1,1,0,0
59,executive,1,1,0,0
59,radio technician,1,0,1,0
59,chiropractor,1,1,0,0
59,landscaper,1,1,0,0
59,tailor,1,0,1,0
59,bartender,1,0,1,0
59,surgeon,1,1,0,0
59,computer programmer,1,0,1,0
59,movie director,1,1,0,0
59,painter,1,1,0,0
59,dentist,1,1,0,0
59,groundskeeper,1,1,0,0
59,architect,1,1,0,0
59,stock broker,1,1,0,0
59,police officer,1,1,0,0
59,janitor,1,1,0,0
59,coach,1,1,0,0
59,rancher,1,1,0,0
59,probation officer,1,1,0,0
59,bell hop,1,0,1,0
59,pilot,1,1,0,0
59,drafting worker,1,1,0,0
59,highway worker,1,1,0,0
59,stone cutter,1,0,1,0
59,logger,1,0,1,0
59,private detective,1,0,1,0
59,electrician,1,1,0,0
59,fire fighter,1,1,0,0
59,butcher,1,0,1,0
59,guard,1,1,0,0
59,plumber,1,0,1,0
59,farmer,1,0,1,0
59,carpenter,1,1,0,0
59,trucker,1,1,0,0
59,barber,1,0,1,0
59,construction worker,1,0,1,0
59,roofer,1,0,1,0
59,auto mechanic,1,0,1,0
59,heavy equipment operator,1,1,0,0
60,cosmetologist,1,1,0,0
60,manicurist,1,1,0,0
60,secretary,1,1,0,0
60,hairdresser,1,1,0,0
60,flight attendant,1,1,0,0
60,dress maker,1,1,0,0
60,receptionist,1,1,0,0
60,florist,1,1,0,0
60,housekeeper,1,1,0,0
60,child care worker,1,1,0,0
60,kindergarten teacher,1,1,0,0
60,interior decorator,1,1,0,0
60,registered nurse,1,1,0,0
60,elementary school teacher,1,1,0,0
60,librarian,1,1,0,0
60,cake decorator,1,1,0,0
60,dietician,1,1,0,0
60,exercise instructor,1,1,0,0
60,nutritionist,1,1,0,0
60,hair cutter,1,1,0,0
60,physician's assistant,1,1,0,0
60,massage therapist,1,1,0,0
60,bookkeeper,1,1,0,0
60,high school teacher,1,1,0,0
60,travel agent,1,1,0,0
60,guidance counselor,1,1,0,0
60,dental hygienist,1,1,0,0
60,real estate agent,1,1,0,0
60,counseling psychologist,1,1,0,0
60,baker,1,1,0,0
60,school psychologist,1,1,0,0
60,occupational therapist,1,1,0,0
60,cashier,1,1,0,0
60,reporter,1,1,0,0
60,server,1,1,0,0
60,clinical psychologist,1,1,0,0
60,animal caretaker,1,1,0,0
60,paralegal,1,1,0,0
60,physical therapist,1,1,0,0
60,singer,1,1,0,0
60,artist,1,1,0,0
60,veterinarian,1,1,0,0
60,cook,1,1,0,0
60,author,1,1,0,0
60,photographer,1,1,0,0
60,tour guide,1,1,0,0
60,journalist,1,1,0,0
60,phlebotomist,1,1,0,0
60,writer,1,1,0,0
60,emergency medical care,1,1,0,0
60,graphic designer,1,1,0,0
60,accountant,1,1,0,0
60,lawyer,1,1,0,0
60,concierge,1,1,0,0
60,forensic psychologist,1,1,0,0
60,salesperson,1,1,0,0
60,editor,1,1,0,0
60,insurance agent,1,1,0,0
60,theatrical director,1,0,1,0
60,pharmacist,1,1,0,0
60,doctor,1,1,0,0
60,systems analyst,1,1,0,0
60,judge,1,1,0,0
60,research scientist,1,1,0,0
60,professor,1,1,0,0
60,income tax preparer,1,1,0,0
60,chef,1,1,0,0
60,executive,1,0,1,0
60,radio technician,1,0,1,0
60,chiropractor,1,1,0,0
60,landscaper,1,0,1,0
60,tailor,1,0,1,0
60,bartender,1,1,0,0
60,surgeon,1,1,0,0
60,computer programmer,1,0,1,0
60,movie director,1,1,0,0
60,painter,1,1,0,0
60,dentist,1,1,0,0
60,groundskeeper,1,0,1,0
60,architect,1,1,0,0
60,stock broker,1,0,1,0
60,police officer,1,1,0,0
60,janitor,1,1,0,0
60,coach,1,1,0,0
60,rancher,1,0,1,0
60,probation officer,1,1,0,0
60,bell hop,1,0,1,0
60,pilot,1,1,0,0
60,drafting worker,1,0,1,0
60,highway worker,1,0,1,0
60,stone cutter,1,1,0,0
60,logger,1,0,1,0
60,private detective,1,1,0,0
60,electrician,1,1,0,0
60,fire fighter,1,1,0,0
60,butcher,1,0,1,0
60,guard,1,1,0,0
60,plumber,1,0,1,0
60,farmer,1,0,1,0
60,carpenter,1,0,1,0
60,trucker,1,1,0,0
60,barber,1,0,1,0
60,construction worker,1,0,1,0
60,roofer,1,0,1,0
60,auto mechanic,1,0,1,0
60,heavy equipment operator,1,0,1,0
61,cosmetologist,1,1,0,0
61,manicurist,1,1,0,0
61,secretary,1,1,0,0
61,hairdresser,1,1,0,0
61,flight attendant,1,1,0,0
61,dress maker,1,1,0,0
61,receptionist,1,1,0,0
61,florist,1,1,0,0
61,housekeeper,1,1,0,0
61,child care worker,1,1,0,0
61,kindergarten teacher,1,1,0,0
61,interior decorator,1,1,0,0
61,registered nurse,1,1,0,0
61,elementary school teacher,1,1,0,0
61,librarian,1,1,0,0
61,cake decorator,1,1,0,0
61,dietician,1,1,0,0
61,exercise instructor,1,1,0,0
61,nutritionist,1,1,0,0
61,hair cutter,1,1,0,0
61,physician's assistant,1,1,0,0
61,massage therapist,1,1,0,0
61,bookkeeper,1,1,0,0
61,high school teacher,1,0,1,0
61,travel agent,1,1,0,0
61,guidance counselor,1,1,0,0
61,dental hygienist,1,1,0,0
61,real estate agent,1,1,0,0
61,counseling psychologist,1,1,0,0
61,baker,1,1,0,0
61,school psychologist,1,1,0,0
61,occupational therapist,1,1,0,0
61,cashier,1,1,0,0
61,reporter,1,1,0,0
61,server,1,1,0,0
61,clinical psychologist,1,1,0,0
61,animal caretaker,1,1,0,0
61,paralegal,1,1,0,0
61,physical therapist,1,1,0,0
61,singer,1,1,0,0
61,artist,1,1,0,0
61,veterinarian,1,1,0,0
61,cook,1,1,0,0
61,author,1,1,0,0
61,photographer,1,1,0,0
61,tour guide,1,1,0,0
61,journalist,1,1,0,0
61,phlebotomist,1,1,0,0
61,writer,1,1,0,0
61,emergency medical care,1,1,0,0
61,graphic designer,1,1,0,0
61,accountant,1,1,0,0
61,lawyer,1,1,0,0
61,concierge,1,1,0,0
61,forensic psychologist,1,1,0,0
61,salesperson,1,1,0,0
61,editor,1,1,0,0
61,insurance agent,1,1,0,0
61,theatrical director,1,1,0,0
61,pharmacist,1,1,0,0
61,doctor,1,1,0,0
61,systems analyst,1,1,0,0
61,judge,1,0,1,0
61,research scientist,1,1,0,0
61,professor,1,1,0,0
61,income tax preparer,1,1,0,0
61,chef,1,1,0,0
61,executive,1,1,0,0
61,radio technician,1,1,0,0
61,chiropractor,1,1,0,0
61,landscaper,1,0,1,0
61,tailor,1,0,1,0
61,bartender,1,1,0,0
61,surgeon,1,1,0,0
61,computer programmer,1,0,1,0
61,movie director,1,1,0,0
61,painter,1,1,0,0
61,dentist,1,1,0,0
61,groundskeeper,1,1,0,0
61,architect,1,1,0,0
61,stock broker,1,0,1,0
61,police officer,1,1,0,0
61,janitor,1,0,1,0
61,coach,1,1,0,0
61,rancher,1,0,1,0
61,probation officer,1,1,0,0
61,bell hop,1,0,1,0
61,pilot,1,1,0,0
61,drafting worker,1,1,0,0
61,highway worker,1,0,1,0
61,stone cutter,1,1,0,0
61,logger,1,0,1,0
61,private detective,1,1,0,0
61,electrician,1,0,1,0
61,fire fighter,1,1,0,0
61,butcher,1,0,1,0
61,guard,1,0,1,0
61,plumber,1,0,1,0
61,farmer,1,1,0,0
61,carpenter,1,0,1,0
61,trucker,1,0,1,0
61,barber,1,0,1,0
61,construction worker,1,0,1,0
61,roofer,1,0,1,0
61,auto mechanic,1,0,1,0
61,heavy equipment operator,1,1,0,0
62,cosmetologist,1,1,0,0
62,manicurist,1,1,0,0
62,secretary,1,1,0,0
62,hairdresser,1,1,0,0
62,flight attendant,1,1,0,0
62,dress maker,1,1,0,0
62,receptionist,1,1,0,0
62,florist,1,1,0,0
62,housekeeper,1,1,0,0
62,child care worker,1,1,0,0
62,kindergarten teacher,1,1,0,0
62,interior decorator,1,1,0,0
62,registered nurse,1,1,0,0
62,elementary school teacher,1,1,0,0
62,librarian,1,1,0,0
62,cake decorator,1,1,0,0
62,dietician,1,1,0,0
62,exercise instructor,1,1,0,0
62,nutritionist,1,1,0,0
62,hair cutter,1,1,0,0
62,physician's assistant,1,1,0,0
62,massage therapist,1,1,0,0
62,bookkeeper,1,1,0,0
62,high school teacher,1,1,0,0
62,travel agent,1,1,0,0
62,guidance counselor,1,1,0,0
62,dental hygienist,1,1,0,0
62,real estate agent,1,1,0,0
62,counseling psychologist,1,1,0,0
62,baker,1,1,0,0
62,school psychologist,1,1,0,0
62,occupational therapist,1,1,0,0
62,cashier,1,1,0,0
62,reporter,1,1,0,0
62,server,1,1,0,0
62,clinical psychologist,1,1,0,0
62,animal caretaker,1,1,0,0
62,paralegal,1,1,0,0
62,physical therapist,1,1,0,0
62,singer,1,1,0,0
62,artist,1,1,0,0
62,veterinarian,1,1,0,0
62,cook,1,1,0,0
62,author,1,1,0,0
62,photographer,1,1,0,0
62,tour guide,1,1,0,0
62,journalist,1,1,0,0
62,phlebotomist,1,1,0,0
62,writer,1,1,0,0
62,emergency medical care,1,1,0,0
62,graphic designer,1,1,0,0
62,accountant,1,1,0,0
62,lawyer,1,1,0,0
62,concierge,1,1,0,0
62,forensic psychologist,1,1,0,0
62,salesperson,1,1,0,0
62,editor,1,1,0,0
62,insurance agent,1,1,0,0
62,theatrical director,1,1,0,0
62,pharmacist,1,1,0,0
62,doctor,1,1,0,0
62,systems analyst,1,1,0,0
62,judge,1,1,0,0
62,research scientist,1,0,1,0
62,professor,1,1,0,0
62,income tax preparer,1,1,0,0
62,chef,1,0,1,0
62,executive,1,1,0,0
62,radio technician,1,0,1,0
62,chiropractor,1,0,1,0
62,landscaper,1,0,1,0
62,tailor,1,0,1,0
62,bartender,1,1,0,0
62,surgeon,1,0,1,0
62,computer programmer,1,1,0,0
62,movie director,1,1,0,0
62,painter,1,1,0,0
62,dentist,1,1,0,0
62,groundskeeper,1,1,0,0
62,architect,1,1,0,0
62,stock broker,1,0,1,0
62,police officer,1,1,0,0
62,janitor,1,0,1,0
62,coach,1,1,0,0
62,rancher,1,1,0,0
62,probation officer,1,1,0,0
62,bell hop,1,0,1,0
62,pilot,1,1,0,0
62,drafting worker,1,0,1,0
62,highway worker,1,1,0,0
62,stone cutter,1,0,1,0
62,logger,1,0,1,0
62,private detective,1,1,0,0
62,electrician,1,0,1,0
62,fire fighter,1,1,0,0
62,butcher,1,0,1,0
62,guard,1,0,1,0
62,plumber,1,0,1,0
62,farmer,1,0,1,0
62,carpenter,1,0,1,0
62,trucker,1,1,0,0
62,barber,1,0,1,0
62,construction worker,1,0,1,0
62,roofer,1,0,1,0
62,auto mechanic,1,0,1,0
62,heavy equipment operator,1,1,0,0
63,cosmetologist,1,1,0,0
63,manicurist,1,1,0,0
63,secretary,1,1,0,0
63,hairdresser,1,1,0,0
63,flight attendant,1,1,0,0
63,dress maker,1,1,0,0
63,receptionist,1,1,0,0
63,florist,1,1,0,0
63,housekeeper,1,1,0,0
63,child care worker,1,1,0,0
63,kindergarten teacher,1,1,0,0
63,interior decorator,1,1,0,0
63,registered nurse,1,1,0,0
63,elementary school teacher,1,1,0,0
63,librarian,1,1,0,0
63,cake decorator,1,1,0,0
63,dietician,1,1,0,0
63,exercise instructor,1,1,0,0
63,nutritionist,1,1,0,0
63,hair cutter,1,1,0,0
63,physician's assistant,1,1,0,0
63,massage therapist,1,1,0,0
63,bookkeeper,1,1,0,0
63,high school teacher,1,1,0,0
63,travel agent,1,1,0,0
63,guidance counselor,1,1,0,0
63,dental hygienist,1,1,0,0
63,real estate agent,1,1,0,0
63,counseling psychologist,1,1,0,0
63,baker,1,0,1,0
63,school psychologist,1,1,0,0
63,occupational therapist,1,1,0,0
63,cashier,1,1,0,0
63,reporter,1,1,0,0
63,server,1,1,0,0
63,clinical psychologist,1,1,0,0
63,animal caretaker,1,1,0,0
63,paralegal,1,1,0,0
63,physical therapist,1,1,0,0
63,singer,1,1,0,0
63,artist,1,1,0,0
63,veterinarian,1,1,0,0
63,cook,1,1,0,0
63,author,1,1,0,0
63,photographer,1,1,0,0
63,tour guide,1,1,0,0
63,journalist,1,1,0,0
63,phlebotomist,1,1,0,0
63,writer,1,1,0,0
63,emergency medical care,1,0,1,0
63,graphic designer,1,1,0,0
63,accountant,1,1,0,0
63,lawyer,1,1,0,0
63,concierge,1,1,0,0
63,forensic psychologist,1,1,0,0
63,salesperson,1,1,0,0
63,editor,1,1,0,0
63,insurance agent,1,1,0,0
63,theatrical director,1,1,0,0
63,pharmacist,1,1,0,0
63,doctor,1,1,0,0
63,systems analyst,1,0,1,0
63,judge,1,1,0,0
63,research scientist,1,1,0,0
63,professor,1,1,0,0
63,income tax preparer,1,1,0,0
63,chef,1,0,1,0
63,executive,1,1,0,0
63,radio technician,1,1,0,0
63,chiropractor,1,1,0,0
63,landscaper,1,0,1,0
63,tailor,1,0,1,0
63,bartender,1,1,0,0
63,surgeon,1,1,0,0
63,computer programmer,1,0,1,0
63,movie director,1,0,1,0
63,painter,1,1,0,0
63,dentist,1,1,0,0
63,groundskeeper,1,1,0,0
63,architect,1,1,0,0
63,stock broker,1,1,0,0
63,police officer,1,1,0,0
63,janitor,1,0,1,0
63,coach,1,1,0,0
63,rancher,1,0,1,0
63,probation officer,1,1,0,0
63,bell hop,1,0,1,0
63,pilot,1,1,0,0
63,drafting worker,1,0,1,0
63,highway worker,1,0,1,0
63,stone cutter,1,0,1,0
63,logger,1,0,1,0
63,private detective,1,1,0,0
63,electrician,1,1,0,0
63,fire fighter,1,1,0,0
63,butcher,1,0,1,0
63,guard,1,1,0,0
63,plumber,1,0,1,0
63,farmer,1,0,1,0
63,carpenter,1,0,1,0
63,trucker,1,1,0,0
63,barber,1,0,1,0
63,construction worker,1,0,1,0
63,roofer,1,0,1,0
63,auto mechanic,1,0,1,0
63,heavy equipment operator,1,1,0,0
64,cosmetologist,1,1,0,0
64,manicurist,1,1,0,0
64,secretary,1,1,0,0
64,hairdresser,1,1,0,0
64,flight attendant,1,1,0,0
64,dress maker,1,1,0,0
64,receptionist,1,1,0,0
64,florist,1,1,0,0
64,housekeeper,1,1,0,0
64,child care worker,1,1,0,0
64,kindergarten teacher,1,1,0,0
64,interior decorator,1,1,0,0
64,registered nurse,1,1,0,0
64,elementary school teacher,1,1,0,0
64,librarian,1,1,0,0
64,cake decorator,1,1,0,0
64,dietician,1,1,0,0
64,exercise instructor,1,1,0,0
64,nutritionist,1,1,0,0
64,hair cutter,1,1,0,0
64,physician's assistant,1,1,0,0
64,massage therapist,1,1,0,0
64,bookkeeper,1,1,0,0
64,high school teacher,1,1,0,0
64,travel agent,1,1,0,0
64,guidance counselor,1,1,0,0
64,dental hygienist,1,1,0,0
64,real estate agent,1,1,0,0
64,counseling psychologist,1,1,0,0
64,baker,1,1,0,0
64,school psychologist,1,1,0,0
64,occupational therapist,1,1,0,0
64,cashier,1,1,0,0
64,reporter,1,1,0,0
64,server,1,1,0,0
64,clinical psychologist,1,1,0,0
64,animal caretaker,1,1,0,0
64,paralegal,1,1,0,0
64,physical therapist,1,1,0,0
64,singer,1,1,0,0
64,artist,1,1,0,0
64,veterinarian,1,1,0,0
64,cook,1,1,0,0
64,author,1,1,0,0
64,photographer,1,1,0,0
64,tour guide,1,1,0,0
64,journalist,1,1,0,0
64,phlebotomist,1,1,0,0
64,writer,1,1,0,0
64,emergency medical care,1,1,0,0
64,graphic designer,1,1,0,0
64,accountant,1,1,0,0
64,lawyer,1,1,0,0
64,concierge,1,1,0,0
64,forensic psychologist,1,1,0,0
64,salesperson,1,1,0,0
64,editor,1,1,0,0
64,insurance agent,1,1,0,0
64,theatrical director,1,1,0,0
64,pharmacist,1,1,0,0
64,doctor,1,1,0,0
64,systems analyst,1,1,0,0
64,judge,1,1,0,0
64,research scientist,1,1,0,0
64,professor,1,1,0,0
64,income tax preparer,1,1,0,0
64,chef,1,0,1,0
64,executive,1,1,0,0
64,radio technician,1,1,0,0
64,chiropractor,1,0,1,0
64,landscaper,1,1,0,0
64,tailor,1,0,1,0
64,bartender,1,1,0,0
64,surgeon,1,1,0,0
64,computer programmer,1,0,1,0
64,movie director,1,1,0,0
64,painter,1,1,0,0
64,dentist,1,1,0,0
64,groundskeeper,1,1,0,0
64,architect,1,1,0,0
64,stock broker,1,1,0,0
64,police officer,1,1,0,0
64,janitor,1,0,1,0
64,coach,1,1,0,0
64,rancher,1,0,1,0
64,probation officer,1,1,0,0
64,bell hop,1,0,1,0
64,pilot,1,1,0,0
64,drafting worker,1,1,0,0
64,highway worker,1,1,0,0
64,stone cutter,1,0,1,0
64,logger,1,1,0,0
64,private detective,1,1,0,0
64,electrician,1,1,0,0
64,fire fighter,1,1,0,0
64,butcher,1,0,1,0
64,guard,1,1,0,0
64,plumber,1,0,1,0
64,farmer,1,0,1,0
64,carpenter,1,1,0,0
64,trucker,1,0,1,0
64,barber,1,0,1,0
64,construction worker,1,0,1,0
64,roofer,1,0,1,0
64,auto mechanic,1,0,1,0
64,heavy equipment operator,1,0,1,0
65,cosmetologist,1,1,0,0
65,manicurist,1,1,0,0
65,secretary,1,1,0,0
65,hairdresser,1,1,0,0
65,flight attendant,1,1,0,0
65,dress maker,1,1,0,0
65,receptionist,1,1,0,0
65,florist,1,1,0,0
65,housekeeper,1,1,0,0
65,child care worker,1,1,0,0
65,kindergarten teacher,1,1,0,0
65,interior decorator,1,1,0,0
65,registered nurse,1,1,0,0
65,elementary school teacher,1,1,0,0
65,librarian,1,1,0,0
65,cake decorator,1,1,0,0
65,dietician,1,1,0,0
65,exercise instructor,1,1,0,0
65,nutritionist,1,1,0,0
65,hair cutter,1,1,0,0
65,physician's assistant,1,1,0,0
65,massage therapist,1,1,0,0
65,bookkeeper,1,1,0,0
65,high school teacher,1,1,0,0
65,travel agent,1,1,0,0
65,guidance counselor,1,1,0,0
65,dental hygienist,1,1,0,0
65,real estate agent,1,1,0,0
65,counseling psychologist,1,1,0,0
65,baker,1,1,0,0
65,school psychologist,1,1,0,0
65,occupational therapist,1,1,0,0
65,cashier,1,1,0,0
65,reporter,1,1,0,0
65,server,1,0,1,0
65,clinical psychologist,1,1,0,0
65,animal caretaker,1,1,0,0
65,paralegal,1,1,0,0
65,physical therapist,1,1,0,0
65,singer,1,1,0,0
65,artist,1,1,0,0
65,veterinarian,1,1,0,0
65,cook,1,1,0,0
65,author,1,1,0,0
65,photographer,1,1,0,0
65,tour guide,1,1,0,0
65,journalist,1,1,0,0
65,phlebotomist,1,1,0,0
65,writer,1,1,0,0
65,emergency medical care,1,1,0,0
65,graphic designer,1,1,0,0
65,accountant,1,1,0,0
65,lawyer,1,1,0,0
65,concierge,1,1,0,0
65,forensic psychologist,1,1,0,0
65,salesperson,1,1,0,0
65,editor,1,1,0,0
65,insurance agent,1,1,0,0
65,theatrical director,1,1,0,0
65,pharmacist,1,1,0,0
65,doctor,1,1,0,0
65,systems analyst,1,1,0,0
65,judge,1,0,1,0
65,research scientist,1,1,0,0
65,professor,1,1,0,0
65,income tax preparer,1,1,0,0
65,chef,1,1,0,0
65,executive,1,1,0,0
65,radio technician,1,0,1,0
65,chiropractor,1,1,0,0
65,landscaper,1,1,0,0
65,tailor,1,0,1,0
65,bartender,1,1,0,0
65,surgeon,1,0,1,0
65,computer programmer,1,0,1,0
65,movie director,1,1,0,0
65,painter,1,1,0,0
65,dentist,1,1,0,0
65,groundskeeper,1,1,0,0
65,architect,1,1,0,0
65,stock broker,1,0,1,0
65,police officer,1,1,0,0
65,janitor,1,0,1,0
65,coach,1,0,1,0
65,rancher,1,0,1,0
65,probation officer,1,1,0,0
65,bell hop,1,0,1,0
65,pilot,1,1,0,0
65,drafting worker,1,0,1,0
65,highway worker,1,0,1,0
65,stone cutter,1,1,0,0
65,logger,1,0,1,0
65,private detective,1,1,0,0
65,electrician,1,0,1,0
65,fire fighter,1,1,0,0
65,butcher,1,0,1,0
65,guard,1,1,0,0
65,plumber,1,0,1,0
65,farmer,1,0,1,0
65,carpenter,1,1,0,0
65,trucker,1,1,0,0
65,barber,1,0,1,0
65,construction worker,1,0,1,0
65,roofer,1,0,1,0
65,auto mechanic,1,0,1,0
65,heavy equipment operator,1,1,0,0
66,cosmetologist,1,1,0,0
66,manicurist,1,1,0,0
66,secretary,1,1,0,0
66,hairdresser,1,1,0,0
66,flight attendant,1,1,0,0
66,dress maker,1,1,0,0
66,receptionist,1,1,0,0
66,florist,1,1,0,0
66,housekeeper,1,1,0,0
66,child care worker,1,1,0,0
66,kindergarten teacher,1,1,0,0
66,interior decorator,1,1,0,0
66,registered nurse,1,1,0,0
66,elementary school teacher,1,1,0,0
66,librarian,1,1,0,0
66,cake decorator,1,1,0,0
66,dietician,1,1,0,0
66,exercise instructor,1,1,0,0
66,nutritionist,1,1,0,0
66,hair cutter,1,1,0,0
66,physician's assistant,1,1,0,0
66,massage therapist,1,1,0,0
66,bookkeeper,1,1,0,0
66,high school teacher,1,0,1,0
66,travel agent,1,1,0,0
66,guidance counselor,1,1,0,0
66,dental hygienist,1,1,0,0
66,real estate agent,1,1,0,0
66,counseling psychologist,1,1,0,0
66,baker,1,1,0,0
66,school psychologist,1,1,0,0
66,occupational therapist,1,1,0,0
66,cashier,1,1,0,0
66,reporter,1,1,0,0
66,server,1,1,0,0
66,clinical psychologist,1,1,0,0
66,animal caretaker,1,1,0,0
66,paralegal,1,1,0,0
66,physical therapist,1,1,0,0
66,singer,1,1,0,0
66,artist,1,1,0,0
66,veterinarian,1,1,0,0
66,cook,1,1,0,0
66,author,1,1,0,0
66,photographer,1,1,0,0
66,tour guide,1,1,0,0
66,journalist,1,1,0,0
66,phlebotomist,1,1,0,0
66,writer,1,1,0,0
66,emergency medical care,1,1,0,0
66,graphic designer,1,1,0,0
66,accountant,1,1,0,0
66,lawyer,1,1,0,0
66,concierge,1,1,0,0
66,forensic psychologist,1,1,0,0
66,salesperson,1,1,0,0
66,editor,1,1,0,0
66,insurance agent,1,1,0,0
66,theatrical director,1,1,0,0
66,pharmacist,1,1,0,0
66,doctor,1,1,0,0
66,systems analyst,1,1,0,0
66,judge,1,1,0,0
66,research scientist,1,0,1,0
66,professor,1,1,0,0
66,income tax preparer,1,1,0,0
66,chef,1,0,1,0
66,executive,1,0,1,0
66,radio technician,1,1,0,0
66,chiropractor,1,1,0,0
66,landscaper,1,1,0,0
66,tailor,1,0,1,0
66,bartender,1,0,1,0
66,surgeon,1,1,0,0
66,computer programmer,1,0,1,0
66,movie director,1,1,0,0
66,painter,1,1,0,0
66,dentist,1,1,0,0
66,groundskeeper,1,0,1,0
66,architect,1,1,0,0
66,stock broker,1,0,1,0
66,police officer,1,1,0,0
66,janitor,1,0,1,0
66,coach,1,1,0,0
66,rancher,1,0,1,0
66,probation officer,1,1,0,0
66,bell hop,1,0,1,0
66,pilot,1,1,0,0
66,drafting worker,1,1,0,0
66,highway worker,1,0,1,0
66,stone cutter,1,1,0,0
66,logger,1,0,1,0
66,private detective,1,1,0,0
66,electrician,1,1,0,0
66,fire fighter,1,1,0,0
66,butcher,1,0,1,0
66,guard,1,1,0,0
66,plumber,1,0,1,0
66,farmer,1,1,0,0
66,carpenter,1,0,1,0
66,trucker,1,0,1,0
